businessID,category
U7xbXE1kx7613vhCQVZ14Q,korean
s7-4QayIe-Q1ticMPQCO1w,korean
o98YOTMBCC2p_9nQyrdZKA,korean
14o8c4ACAlHJGR6vf_xiHw,korean
WKNYnneR39n_gb7hgApauA,korean
NGkr5QR9HwDhVjvgBW5_4g,korean
OZIIXcS81ujUPkHWLCNm4A,korean
VGICUq76seDJ09c_sl9c3Q,korean
Bt4SII8FWQaldRH8s90Czw,korean
8bFrwjbnbc98YGGvF4TrTA,korean
DqLMxNjonFBXAzcAheSD1A,korean
yoQgAK6_M_c1Q5Ou1xwBqg,korean
_v_6o7ur2NZWFAFvZnnQBg,korean
a72Ef9G4VV1i-POTZJvbHg,korean
ly_nBcTHykqWvaP-vdZ2lg,korean
vxXIV9XFGeXDCwMCPKoipg,korean
VY_Zo4OofWTwI72hzb6iYw,korean
aABogTJqBBjPCsZMZmTPTw,korean
Mf7gU2mTmUzhJMgqVUXiKQ,korean
kRnjyKS-IM9l4fgn1xwDWQ,korean
ayPcRNuHNiXgS2oCc8FU9g,korean
9jgsbS0rvsKT-d1V8Fg8tA,korean
8IHja8GNmW61cCWj1nIiuA,korean
Sd0FLw__k_rijlK-9cMCbA,korean
hCrF8ff6AC9rXBnfq9UyBg,korean
Xxe39e8XzfC64X1NTQyU8A,korean
s3s1eolZ9qjWToQDI7XgcA,korean
8Fij9sx69MUc5iQl-5PzMw,korean
K6Gv6Jh76SwqRfU3GKPsyg,korean
iccL_PRmoPQXfmM82In9Kg,korean
0qlVGhdTm6LC_7xTq35SNg,korean
uLVBt7YKwegXfvDQO2Ow4A,korean
G7q-j75lbAupFSE1IwPHkg,korean
l98MnDXhXeYUBHa394JGrw,korean
cf2VGZEtjZ63_PyQ2j9pQQ,korean
Nb7tu28Fmt-TmWeI6TaKQw,korean
3WcSbCz0UZKAg1GFNjk42w,korean
ynJjDa6Q_0ydDuLd5Ecj-Q,korean
ErAwY8BKZA-ETUzQyBNpQQ,korean
F-F_HJG2I1Q4t4B0ZSjoqg,korean
P3jzySvKrOTcypZKo928Fg,korean
Z-F8ZmchfJzPg1Xmth8YJg,korean
oH0vbJFtK7RM-f5JCXDXyA,korean
aCEjd6hAe6P251W4cDQfdA,korean
FCl1oedd00-ABVcpahvj9g,korean
-P3Qa6PF0ln_EkwTTZUgcA,korean
_dZMYnJn4jm-n4JRo1UGRA,korean
lTP3mFkcLlf0b2bMbgt5ug,korean
i0eopKItXSmgea6j5IZ8zA,korean
_wraFQwhDIAZx0g7ZzzRVw,korean
4X7Vi_iVbpI_w0oYW_ao3Q,korean
ucO0J9f1m7bIs1nQclzSeQ,korean
X-cHF2lLm3csPGuVwELyDA,korean
bY7iig_43fOtwrAFHQrXVw,korean
tObU6_Ey12p-lgVUxxqZeA,korean
ELZNdelK6yeGLz3B6CwYQQ,korean
WaE2Uab1AJA3myn-4WNPdg,korean
s6B_-Wr9NoW3R-p-AwPQzw,korean
uzB0NlKpOzspK3RV9Eitww,korean
O8_93nB50rK6xCdgNZg3LQ,korean
NiMLFWCL65B_YFUAW3yo_Q,korean
fxydkLTe5viWnAApH2VBrQ,korean
xYJOW011WJPaYXHRP4anxg,korean
YxCLC_Jv5svNgfJdwu9rJg,korean
d7BcroL389GuiTOv94lsxw,korean
KaiQJYmhjGhZYi0aZ9lG0w,korean
SG5JbQAG2p1kX-zNmQu7cw,korean
-TMFHj-qpNCK143995LCjg,korean
DrAPe7knLQvhfKQmeur0Bg,korean
suT4_EyijQNwqbdO0hMTCw,korean
pIIqk2rkLfbLwM1ruDxppA,korean
HGEnnm4m08u-cUUbrdr90w,korean
pXf8ZWU86cZllUt-CFdnvA,korean
K6viPWrLc8vIergtAgxYsw,korean
sN5DM0aBacVUZ1uCrODJbw,korean
9_rcIPei_gUuxzYhr2x5Ig,korean
MiIlg7aXu9LJ1MT5ONjJQg,korean
_GILcifgU5lOeKMThneSPg,korean
jerFSUEQgjddvTFNBQurQw,korean
j3UUEQmf6RR5P52TO6DhNQ,korean
SbDFxwxiFpKN5yuyDABagg,korean
DPs3X6pi60ircZmURhoKjQ,korean
ECWYXOzJkkcc7FfFlz-HMA,korean
HF08WcjHZ6kNsqFQcpY4Ow,korean
lW8iBEOmm7PxEPrUogIYGw,korean
6s-8MdFKh5oEN45cOeM1ig,korean
ZkDfw7qKIHFgTvOi34mP_g,korean
gZR6QEIx35_aRvY3lGqukA,korean
aItau84To0R70ahVK_b5CA,korean
Jd9ouBzQ5Lm8wmrS77DUGQ,korean
VTtARinLwcnqx6403Hwweg,korean
ElTZrpEWjb34fHLRFg9KMw,korean
6twnEnKgdgUg7jpVtSaG5g,korean
Mr-XZ38G0mt28GldHkbLLw,korean
PmnBdxDc11q8n7A80rj0FA,korean
4nCc_PgOS5H8Md88LEb60w,korean
FLhnAej5wvZBTjIeLZ4m6w,korean
fR9FTRYEOvMhYYT3zUw4Bw,korean
qVKbBkWrmzc6282LhxLzGw,korean
0TQtFdpz_JX37HN1l_kZnQ,korean
s6c-5SgDVDRFu5eT4tVRxw,korean
zIafDDzBgu1sGu43MmBmfg,korean
-CIEVfc1Xsa8gqdN8UGWAQ,korean
mEcFxndKEZDgO0neSXDFig,korean
vAXshIhL512VdIp1itOS3A,korean
O7RD1EK5faeoy4GiHGrUtw,korean
GgjQ5dcpktIFVYRPdmkkUA,korean
rGxj4gl9lfCF4CQxek-28A,korean
rDel4XpHiTzE4X7f2demog,korean
kHk6wvs-R45mPIpR-k4ABw,korean
LATqi_HwR2KoM9BeqVuXyQ,korean
IO4aaPbrxiZT2q2Aqb16-g,korean
GBRqxe-7hnoDX4m78KUwKA,korean
yIOrLru3Bk2ChHHRG0tKxg,korean
ZYcUU_9VbOdV-OHGBTMm3A,korean
6JSxw-TVBEsK_FBLHgma4g,korean
BChQT-pQTio5KD6B7082yA,korean
bJPTQ0j3RHHrHVnAqY0avA,korean
tnn92SIYTluYUo-0MN9kyg,korean
y0fxZstXg1AVG7Ovtd6yCQ,korean
xhS4-u0Ur5hk3gOPInX5PA,korean
GazJ5_JArwtAacygzxqDIQ,korean
hYiQw_AIasBF6WrJrn84Lw,korean
K9S_5BS_YuLw1VyF8RpS-w,korean
d-h7LmoOIO8hvtYILi8HlQ,korean
sqjNXBOznMTOSrNo-cDE5A,korean
Tckrv_g2Ncx0OkYmIa-sJQ,korean
yUOusjB6AVX4Qm_muXtl7g,korean
al1JahwY9PlEU3QRYmO4jA,korean
hkKKBpzT3FzKBytuwRpODA,korean
Gm717djJoH-jsE8wXe5_5w,korean
auVrX1UbUoJzpK2rHGDDTA,korean
GUtsAB1ewGhfBfyYsT4GOg,korean
wohFpHBKPLQbWr_ZEoIfNA,korean
6tVp9Y732clF6984R-KQNw,korean
VXcNPY1lEWFldG57IRwAPQ,korean
A5hFSJuhYaGX15LN5PNMXA,korean
qyZp6Anr6ypCR8RNXXpa6A,korean
3fJeGPhFj7tLgO9B95AVTQ,korean
J5MrB9UI0P0EKrgeL-2w4g,korean
EnOVxemqWIqHfgUkOpDd7Q,korean
Q6AbRVcH9EkkGU-9Rc6KKQ,korean
Am3d5H-4PvOYGJOaFKj29Q,korean
IrZJNL1WHKpXKBNnUtmoyw,korean
rMZucUKIGxQL7t4u-ajcAQ,korean
4F0JFidshOdAMLIWqnmQIQ,korean
WefqbhlzN9me67Uf1RVjxQ,korean
IFrVUzwItoR6cW2rOw61xA,korean
-OixbLnFLCzQclxCSbUQ8w,thai
O1fUmxt3kbV-rnyjBtzAfw,thai
B3_K2kUVbYOU0VaLcj_LTw,thai
AILf_L7I9vJ2pyHmSo9v8Q,thai
-Q8MYIWoE4EsGQtudIOY0w,thai
NN3mOWF5e_pnR1ArqM2bHQ,thai
7xe5Pd4fvN2vo05FP2XOeg,thai
z1OgXX3L9Ipl2mu-Hf4ADw,thai
VoAuIReq_cPUrFwxbWqG_Q,thai
dpo_TBvuRi2nEzuVdO4AiQ,thai
-XYp6w50XbZfS90YddS5ew,thai
jjJc_CrkB2HodEinB6cWww,thai
UC3n_0vZ5zI1fvi7UzNZAg,thai
MhceeLrM2_3mcKw5EGLY6A,thai
WJS06XxRdc6DD1s4LWE9HA,thai
AHrU1F123QPdVPTCnsy_xA,thai
a-Bq_yXFVk2PptoWpmry3w,thai
rKeLuHDI3PQZsPSVCEMHtw,thai
wGFSTTB6b4MHJJUzBnVJeg,thai
KHdYPT0jUnUGdHGaY73mxg,thai
0IFDnYf3bhqxJR6hVrG7Gw,thai
TMmiudSEF1PIXb8usY5c0Q,thai
9b_FvTUgkkUUMyL0nGhFtg,thai
BF6pY829iPBERt15CG1g3w,thai
oWBDdSamOzxMJzsD_-seXg,thai
L2ZW-MdvRJ3gM2RIq8STbA,thai
oyxk3hv9F7dGZGARmNDSYg,thai
HnTcWZbZJzNAYO8YseQlSQ,thai
liZmIO0FqZwslLJfLDkfgw,thai
YS8pw7sYOBqaW23FCOqecg,thai
f7jZvRH-h76F4emzvKytaQ,thai
I8lfxFF6ZfwAYbWBIwRSsA,thai
kZ5q8Uwxt3MpLcvxEdPeFg,thai
iUEvASoukxI6vrCYWYyK8g,thai
-NJL4kZAIc1Z-35IcN1ulQ,thai
HuUiXwo2rVKHZDwMeqNfQQ,thai
EbX_9tqAJs4gW51gZpOB7g,thai
eGIY_25KFspf8KefDQMj-Q,thai
ykf5siP-2CXY3leFbeeabQ,thai
Q99VEcN9r1Qqmvnm5I03tw,thai
nxTEuWKzkK1tCF4LrhFSUQ,thai
5-cv4xv4IBao7N1LSH6tHA,thai
CpY77cDN1KS5EdiXMmWovw,thai
egDEaHpDumYHzRUZ8JBU-w,thai
f4ZveYR7fuBp_9klL8OgYQ,thai
3GMHPnrkFAcqffw3T7JSdQ,thai
XgiG7K7ubHsj2JJ-c2sXnw,thai
qrydcGQpeDP_1oFvx3qOeg,thai
a23bfZBVjIhV32Em4hKHAA,thai
dqjko5ndMGayALuhwq3ghQ,thai
AekKkXTaCXlYp95KrxlesA,thai
rCtsqHtOAOjZ7EUQDFRSbA,thai
XixegGx6pdU_H0MWWqN1_w,thai
gEaZtaUQyGsp-O4AVcJWeg,thai
tVB11pOiDhPWlt_o6ylMNg,thai
GQRNgvRLY6OhPs8BYTTYUw,thai
83BXSwE0166sObnXLUE4bQ,thai
_c0MxccsmIBZcGLJpb4nSA,thai
ZlUU_DPlJTBLyUpBL2niKw,thai
7PrDtZmAmasvCH41NO1Jpw,thai
cegA4jf16vEt7NCQ7cpu2w,thai
_ucIHYqW0ZwAdzaEIYnnsA,thai
coQAQmIKG9dBPA6-RHqJag,thai
AybQUv47u16bwg83kqNf5w,thai
SkD3MrsLIT1Wq-7eTIE-mQ,thai
QCpJlezYJnkZYNat-XYXYw,thai
CDa0GJZDMPcjvhbx7RbG5Q,thai
qfZFjUnekCQRvZaZJkOPog,thai
qnD3XDvYIrFh_FppNH90cA,thai
uVoFnGvcwk2wSNwATtuf8g,thai
R7mKCkD9ZZfeec92GW7esQ,thai
STx4mlpKJVrjd6eZu4yDIw,thai
fePu8xy0ir_ikZcS_vVSBA,thai
McU7XI3HoWFELTDaGc1SEw,thai
6wJOojpF2c4lLeBNbTBB0A,thai
yQiII2hHgV5aEMtIA2VG0Q,thai
XlCaR9Q3fW37uhWuCx92mQ,thai
0L03onqNwxWLrbb_FCK79A,thai
g7qtHQ_121mYWUdu3VWlrA,thai
A_GbgtUSyGWpihHZOqMdwQ,thai
nFszVPUX4tj-oarjfBO0nw,thai
5HQGOq8NA9Pe5kNhVA4hMA,thai
0GftSP2dRwEzujkv2VKIgA,thai
IiYRxMJLfLCsgifzRNvrtA,thai
6ZZUTGtH25tLN1SiM029ig,thai
p2zm0HnXZkI2yCAuYLb45g,thai
8SbvBebzRYaZuyxF-GEIDQ,thai
uazg6WhYVOw3jhWCG_MDBg,thai
1Fe4lCiMPNVhoEyjg92frA,thai
ZfN9F6-5htE8LGLZo31igQ,thai
bivrss06gT7E37A0RnnkTw,thai
Cebmp5-kEcdb4dBPrMKkWg,thai
pvxX-nvg3o-eZDlvrtYhQQ,thai
shHhP5lfZwrAYFL3K04_lg,thai
HgEwORU1LJyrFVE_ll_pDg,thai
1ctLdRJjP9m5QdL7ruYAzA,thai
9WgsvzaiXNAmmQGD0uQxFQ,thai
dVR5KHPMZoU9rQvxhY5Otw,thai
sinDhwX8Egru_3FCI7bhkw,thai
7hyQqnnAisSL-nfIWCPziQ,thai
K-X7ZuBuWoW7beVG8viFZg,thai
PyaeHq_UAu6nazGiy0XAnw,thai
StQmfKqdlPPsErC6Qulzfw,thai
jfnDwWBGK4JoWE5jbeKxSw,thai
vA2VEhW6S1ioX6tXtQdO9A,thai
4nwVzRCfWFGe6_Taqee4Cg,thai
xJuKTbInUnTsLINLLH8ehw,thai
xRvMOTMzDrMfyAWbYhkA8A,thai
fcCF0Kh_RCbv6KSVlb-Seg,thai
9IT7UsL-SGEz6ncR4oeJ9g,thai
-bM9YDomW6BX3zGDHN24XQ,thai
feY7PgoRjCp2qReaIitRkQ,thai
liGIz8CzhyS1udx1aefjng,thai
e1jwvzY8hU642HSBZZATcw,thai
RnQjRZ9MJrBN9SKiIv3i-A,thai
ZfuZ2byArGq-5j8zX8Afeg,thai
XNkC1vJmLOI8NRR3Jl_vyQ,thai
sSkLiIMnOBaN-XKwV5r3Cg,thai
a5H9p1B6m6WPVjakPylvdA,thai
YDZX2bJ1IyV0lunBYqbb4w,thai
IdZ5DnGnAEXcmz2jZXGFiQ,thai
O8i5XlvcfzH1q-wpfURrpg,thai
ODJmiHFJoUuXJVlxGSX7Yw,thai
toykv8K0yg8qtvZSXRQ5bg,thai
yCJHIM-PWl54K53ACOpoNg,thai
n20BmzZ-KGd0RCKcPGRv1A,thai
QVWmn5jmy_TPmg0G71Dk5g,thai
g7LLglNkZODPM6VyIqiEAQ,thai
yzbIUIeDuSH58WgK32J7Fw,thai
F8WAp6PLIhM_0mNbVTsSzg,thai
RmQOUUkwHDhuuh9Y6XzLsQ,thai
Nvhx093-K2xwHIZVnFstJw,thai
qd9_gxrmskbOT6OLN9sShA,thai
Jhz1WKHBtT1U9KJ-TmlVng,thai
T8WfkzuVi96qCpj1tWjlxw,thai
D-gd1Gb_Nmc2MN6G0KANMg,thai
-YazuZbXAM_NOny8LpLQpQ,thai
4M-nT45SdA119-lcJg9c9A,thai
33ry5dmopDOElU7zf1Sn2w,thai
EjuI8hyZO4jREWj3BTh8gw,thai
3X6S6u_AtjumPPSu_-PDiw,thai
DguAGioaK6ZIAt_6kk93tA,thai
_zRVdCfUcx1cwseFycSQdQ,thai
fRO4Fwe5uRAajMcTwLbVkA,thai
mU1ctN2chR3U3__d_Zjcng,thai
pcVlzw0Id0MvP8MJYMRgJg,thai
jg5nc64wLYKwKAvz_lfMuA,thai
9VyMJICKGbC7Y5Ssq-Xk7w,thai
RdGWCbcxA79G1ZMPVL3SGQ,thai
AzW9hzF16jhHrlhrOQ-UfA,thai
2ZBEE_MJeRdLD1NLiNTnCQ,thai
_ArDQIKj5qHgmwNnnIaIIg,thai
_7Maf5WG682E7R-EHSz18w,thai
AEHojbCPCrIhTko7olaqTg,thai
dnCRiUZWgu5ZI4Q-Z-az6Q,thai
JX5QkNfMd-jP-Nz5iQ_QeA,thai
hdy924Rm4CkNXgO7R38YlA,thai
TUoya6mwmxr0Zpr8oZSXlg,thai
IYwz7ck1OZCoZqW0F31pLg,thai
BFe80peJUjkBYMliFoPu9Q,thai
mpD_kUFo8POQDLoLgRSfCg,thai
wEawMdWT7UtZjEmmMTBiGA,thai
3VlnrxKnGKtVMBj8skQmKQ,thai
Bh0Rxd4Yi21luny0S95GaQ,thai
LIsCe_l7kUlv2cUs6AxNQQ,thai
LzyDj8z2CA03Jrs34L9Pgw,thai
g4EXxoV0z_TnyWF8h9xMKQ,thai
e64Y17DJgjotSz8B9gEI7Q,thai
StFf9fVnAlhwrUWan0C4Ww,thai
UuiW2A-O11Q0baqSEUMvZA,thai
zENn0_yDJEdLoHyivXb2xw,thai
jiQMBtFQ0nY1hv3vRPM66w,thai
9B8p3XBIdZG-VPE_-6aeKw,thai
9HwsZNvviqdJYzFICHlDcQ,thai
W1L0UB1MvlhvkKTF43emSA,thai
dyFvVNDumWZgXtV3GlK8vw,thai
vZHrCNLcCh_3slkuNRW7GQ,thai
0nvJPFqv5VD-Bf2WtzD0rA,thai
s-UAKra4P0sFE9ylXlwwfA,thai
AAXX-WkDd1CW3_GgIVivvw,thai
jKDXlyPG-2rmcp9Ej6jPLA,thai
qusZ-K5tzM1EyOa1IEWCHA,thai
SoEQRDUNYDZPVSSIhTOG6A,thai
rehmlZmUNL2AthW-VTXJJQ,thai
No1PU4NbOdoaG1lSikfeNg,thai
l_gQf_4NgPMJcx2OkjsMfg,thai
1ubEg-rrSE8IWXl6lJzIGw,thai
OR9oqAJW-U5ZnqhwH12Nuw,thai
9FjGW7u1iTyFUDpJt-Ql9Q,thai
cugwo9ncnGnH_Chu-P-iAw,thai
rxWd1WzIqw-NyUYZMqFRog,thai
n7LORZ0fGxPhOfdlHYREKQ,thai
oNN202L_XcNM-tuDHlgkfg,thai
23NSOmpzzrJTfWmYk8Lp4A,thai
5SNS8Gro3FyAjHfejcXkXQ,thai
SZQqAil4kuXhNCLR7_6khg,thai
m2_ZNFos5ugAwe8ft8eaEw,thai
X3T2rK-GrEgVUai-MeXAzg,thai
kXuubLd6s3GidpqU3psPdw,thai
9UkHgv9R3LakP0vNj6DMIg,thai
LQ8ITaZIbaiQ8pHPOx5i6w,thai
AP_oUjeMtPlyd6fXaQ1PiA,thai
ihBRikaKYVdJ7M0gVEGjZg,thai
bMjrKzPZ6JdxNq4Zf6sDQQ,thai
7pWF8zJ26goQRqdlzvW9Qw,thai
8-dc942sz-prIeepAkHLJA,thai
QJj-f8cpIs81NtlvS_Dc3w,thai
iS26QjjC-4GtP0YpoXwI8w,thai
CY1lJBQatCNo4-_ljlS1rA,thai
IZpSGcy19JDDEyJtq-vAXQ,thai
414qtc1lNAI-HaJ-Gw9puA,thai
sljnE3uoRUmM7aW5f1I3Ug,thai
pSSajdYNKTyAGV8-fk7fWQ,thai
n61FbfvTddHBXF5WKWjF4g,thai
dl4QvM8WAzATC7ChNIQh3g,thai
JRQBzjWWijnJAb0SLqHaxQ,thai
l3aVYfTWVINXaNGxlMz0bQ,thai
0fjab0vzFgIQ-FKzjFR7JQ,thai
jMb34zhfkqoW866F10hf1Q,thai
ukOuCRqhVtzOWISD9hN_1g,thai
F_16U6tXkSSZYsjotzr-cA,thai
pREotiEdCIV1GKSp_pLgNA,thai
khvnn7cpiYSpe80ue5YLvg,thai
qLxTIOZSOBx3gkkOlPJJfQ,thai
5h-57YHVpnnl8fV_jMkQvg,thai
s8W7-_v13OFJ-671FpL23w,thai
bjf8vmAIrdPo1aHoaYPkBw,thai
rvI-gvqsWy_HmunwUsjmGg,thai
WFx1VcopQGjW7jbERZUUbA,thai
2pJ782hnKTK0MWbc0H7EDw,thai
cPXF0NTHTHEdWLDwknWHXA,thai
7rTl_d-dqlK5dGG31ogSBg,thai
lMVakXbCgZmPV5Wg8XysYA,thai
GIlunJr5LNcU1mHCchiKPA,thai
1XIHwTfpNms9IX-fRG-kIA,thai
eHSu9NDWPJ3BvQDmPEJpfQ,thai
qn9dgCRGNjHKDGilBamkiw,thai
XEjkmHzGOepziSvP2uK4Xw,thai
OPSCHpuBSthP7UwnMm0GSA,thai
OVAV0k2O1kqeuRFyt95qzg,thai
qtDKasElRD_CPw7HnIOXHA,thai
Wa_-nKA-IWYMN15YagHr9w,thai
JmnkTReET5gqeYCga2NrxQ,thai
ShKgMIUHOqpxB1Up0gDEEA,thai
hhjhupemqjXuxQXLCtl98A,thai
QYr9EO-2FmdpOVUjOyNjgg,thai
ZQHZAvw1jvNznbo1wFb_4w,thai
zRQNaDUoWTInc2tqndSJVA,thai
gr3wUszE1972q0GBkmwEXQ,thai
yA29ur97O7B6kYr1g5IoAw,thai
SBy46BviyBKowPjbTjDsHQ,thai
6F7qKaZaAR9ukgvR0NKTBg,thai
lt3Leywt1pzy23OzDqYRVA,thai
mqoiTzsqtuMoWTHJbxYQuQ,thai
xvqG8x-EMcUysuOzY7RsPg,thai
MxMWPaC30sRkPKit_Omz2A,thai
brMIenh-sAXr1zq6zpBKLA,thai
AkoNWXRhZWyJInoWI1AaZw,thai
p2sAfaFyfFj9nYPyqcmQdw,thai
ZtG0r53UREfzqwUOzhka0g,thai
1uuxUq-QrUYX-Zal9TvFFQ,thai
Ri0hq80RV6yrPDHmW4Gu3g,thai
GSOwJ5Gr8X4eGbkIjCzMWA,thai
8Jz2IfS-BGCm1GniqJVe2A,thai
S14Ewv4-h0-EtfMeYMbrzg,thai
siAb_uf13RIYW52O-auTpQ,thai
wbDtb47idIoDkzOMX8uEkA,thai
6CutdyyNi-wjh5QXMOielw,thai
1BJo1JcwYHUuk-UfJLEwUQ,thai
HyENSD29rcF_5iSFakhMSw,thai
V-rY0hlPjAghV14jOlVUiQ,thai
GKZa6xX1ZctdDTLDyfGBHw,thai
3KlWyCJ2BikxwcEb0-O4Ww,thai
2AcDHuatOFXhqJDedZwGiA,thai
Eyn7hQENF8R9DrBwBHO6lQ,thai
Ve_iFpnhL8zN789ZL2jnxQ,thai
aZrTVBKQzlcFo_KwzhIw-A,thai
MD-GiizNpmFbuDIdKGzXnA,thai
WOrCzAOgs50Wf-dlnHrzDw,thai
i6H4hcjBSarJRVaieOZ2fw,thai
Xh-pnPzmUOnjyDE2bTGv5w,thai
R_RVmPbbDTearlUrRLTYkQ,thai
1oYj65hKwXqhiRgol-YDag,thai
VTNMeipIiyRRenXcRBedpg,thai
hA5QUlrSjpxMZ90Kof0bgA,thai
hKLPdXpF7ke7JK2bL3O90A,thai
nu239sXQUGjcGFhZ3AdJmQ,thai
eYcEbX3uZayc0jzd-Hjfqg,thai
QXgp1Ac10x6yDAPWFIxnbA,thai
7rxA2Ne0ON6iHFBJ6TJDIg,thai
97j_C4P6VqRIHz21usaFig,thai
b3XJAx3ru9FxB5gIxPZogg,thai
PHu2RLIMZix9W4Uc-FS1fg,thai
LvmDVd1OlRGFdtY4RH2iSQ,thai
CODADSsXEq7PsdV7BncjFw,thai
QWskQ2QpR8bmza2FRFziOQ,thai
T3KK5s1HaPGokXEc5Z8vOg,thai
2-z6dRAkKupCyz1LF251pQ,thai
KIERtmoOTz7r103MWw08nA,thai
UBnrFZuqa1nMrV7ncWHBwA,thai
TuGFxspYWd0smugwUeN9sA,thai
kiKUF11kNgEnM__P11nrig,thai
BlBBmx4sLmoRW0tORiMDHQ,thai
MBOrVJAgdZ3Wm50e9arOeA,thai
v3qL3KqFJYuS_3rCsgpuXQ,thai
gBoqjD5MTJuGx65QjAhJGg,thai
siltHv2lcAuzOdazxq_17g,thai
1KoKR9fug8VXZr5tqqtimQ,thai
oO_X1H5Lxo8sNykx6azLVQ,thai
pjCLHrmXcfb2BLaZS1fXsA,thai
fZuIszXbPoyzYMDSYd3oOA,thai
VMDmMIWR059HKMp_Mj3Msw,thai
EzyjRrhRpt_NR7wIwqm_Rg,thai
DEoUnmEnguWiwlDh3CFm1A,thai
3Pj_6JogAypgXNhM1-iSPQ,thai
fJW2CdsqXrKRtaHqoZoeHg,thai
B0e6kXT0doU-n6EvMVGzQQ,thai
iTke4ZsI0WyAHD6fmAtRLA,thai
rhWaFGReGsmyWAojvGWQlQ,thai
q_UIu1o9chUXMCLU-jTPxg,thai
YvhVIOCXT8X71nkAy388Lg,thai
gMsYn7zCsgV36P-ZL3gDaw,thai
4xQ7ZLWHFALOmJJURDOCUw,thai
ZGKdgFAGOL6NOPXPrBkhzA,thai
_HfPRP59incO6iTeZ-gNmw,thai
z7aGXL9WSu9DVLB_27OBBQ,thai
Z0mf-C5-NuOTvhIKe-z_iw,thai
jOGL9SOeMH2F6HO5qxbDHw,thai
CvSOAN2WWzLRGND4vN1xtA,thai
PiOv4vMRLaJJoqt_Eyebvw,thai
iuVI8C_GXxOnoJIbc9XJeQ,thai
tjILxkIZKcppgew6NwIngQ,thai
pt9Jy-21FD1kDl_jMavlRA,thai
cmssS5DPbF6Yv-EJdKVm_w,thai
vck-SQMVm4dXEoXkNWXGUg,thai
FsHqkVb0kmLq1VW7P-xz1A,thai
xJlMHqnScLobt-Rr44Sotw,thai
CKG7LVmSlvI93scyb1aVeg,thai
GbrHNEaB2dcTO0zcatqQKQ,thai
OuHB-EdeXmQ26QDzAsDxyw,thai
ybPMdh4XiTTwLWOMUXdwlw,thai
Z-M86oT4ek94qafHAzMFzw,thai
oS1e-zZ_qzZNIUEp3FYHhQ,thai
IYRJ5E7fnK2UC0B5mOgzSQ,thai
SkYcO8FaqYgoP-66g58OMw,thai
3LQD4aB3UYPteZfsyglV4w,thai
5rX_7IkvFx5MKqS3ikQe3Q,thai
SOrQnn_dsHIFpmW5HTCFCw,thai
4ak7lLxs6jopSjkMWJ8yKQ,thai
hSiTqxKKgvQSI5x5VdMjoQ,thai
-oTK8LUYYE7c8St9W_H97w,thai
dJYc9Hi0KJRMqCkCJOxC-w,thai
0gMp5__7rq2csBndxnNtGQ,thai
wys1HhKwy80LSIRqG_prEg,thai
zYIKxE7eKeglXweoABjSwg,thai
ybczZr7m8jZtGe0qDPXW5w,thai
iB1tr_xJk7aAt0AhewoB9Q,thai
f1Q1n_dLzCvqU-dq0EBNsQ,thai
P8xz4EdZnNeIOIlcD4k_kg,thai
pz9_t1FRurDN1_4Vw8VJ3Q,thai
HzJP6ICu_Naf5R0swzd-dg,thai
3pOAiE7W7nDEeVFNy_vmfw,thai
yt6reb5HlIhJRubUVX80WA,thai
UFMXc5B0i_IetI-f8Dpb5A,thai
ri2YWZ2jMuxauAUA__4uvw,thai
tx-gxkns4uFyve7Eu5mYKA,thai
kAwN-eXOLkZ4OJSRgmjojw,thai
gJMMX5Ip4AsulbzxMZgdYg,thai
w2XTAF56oI2ywMGc9W6SQA,thai
9c8M-3W7vuP4idvgi2LXSw,thai
QTQrXWuowKHNFGNssXT_TA,thai
REW3M3kvhl3ghw0hPQH5mQ,thai
mFWOB5TqSF2MSKuACnt3kw,thai
Z7uV9jqrj9GkSws1cz06cg,thai
S2b7VCymh4W4iLveuRnOgg,thai
w8mt6JTk8lUe7dTV6hASEw,thai
0DyF6tokikZqd8bys-Af_Q,thai
QfcobhW--x1cEbQjOWrURg,thai
_Ki5XZTB8mL9RDYGj7KP0w,thai
2ev7_7be5HVGfYJCEKEOgw,thai
wr6k2PrOKPc7UC2S4izxjg,thai
Il1K0hzGEiJgLLBCZCfA1A,thai
0-569A_CYm73PD4HnX9JSg,thai
tk_hI5v8KufzFaIP57_57g,thai
Upy5v6_311t1CUV3ru4jQA,thai
w6O7NYwQw0N1f-XXenzoOw,thai
9ieA0TyApI94wEqqW_r93w,thai
xB0HiAt-UKl-q-4r47_twg,thai
wJLDkcnzMVx7vsgiTfXKsw,thai
uTCYtdx4b6vFwsVC3Bb9zg,thai
zJ6-ZCrtJA943nsVl2l8gQ,thai
-edCxB-9khQrBsqXNcBg1A,thai
IXH26OJiL2hUSwNW_NJEhQ,thai
y-Zbjly6Gn1ctK2X76YBMQ,thai
JNnSuWv6PEPe-US-Nkx6Fw,thai
E-ym82UOKHxVh-sEm5HZxA,thai
sxwPYI-9XU3xgZcpqerDLQ,thai
ux6qiwZk--PBFFt2rdOChQ,thai
VGOSQXDBT1pHhqAB7_B8mA,thai
uxMrAiFaN-S3pJlTjSe2WA,thai
xMAE-TUaB6qzVS8nvwa_HA,thai
k4Aoi0jXt6S3W_lxCYO9Qg,thai
pXxBeKXDgcNSioo-3ysMcg,thai
zzXRBvV95o6batefczSMkg,thai
GXLGoW56JMm1lQf6Lnc15w,thai
