businessID,name,address,coordinates,numberOfReviews,rating,zipCode,category
RFU-Avz4tlEw3KntD1bAVg,Buona Notte,"120 Mulberry St, New York, NY 10013","40.7177496, -73.9979524",182,3.5,10013,italian
ZlwjT-jygnYqM5qDE0CuLQ,Gigino Trattoria,"323 Greenwich St, New York, NY 10013","40.71726, -74.01055",276,3.5,10013,italian
B1XdGwZZ5ee2fBdngj7NUw,Underground Pizza,"3 Hanover Sq, New York, NY 10004","40.70499, -74.00961",338,4.0,10004,italian
wXYSjd-tYEEFErI6RIDEYw,Annabelle's Pastaria,"717 86st, Brooklyn, NY 11228","40.618873, -74.021369",114,4.0,11228,italian
3RKrKV8eearo2zJPr3OO1g,99 Cent Fresh Pizza,"383 Canal St, New York, NY 10013","40.7216890942271, -74.0046280995011",55,4.0,10013,italian
IrDzCy5zbVGlw9OuP15Izw,Arties Steak & Seafood,"394 City Island Ave, Bronx, NY 10464","40.84964, -73.78706",330,4.0,10464,italian
uH1rHM0BomrX80D9xk-Qgg,Little Italy Pizza,"2047 Broadway, New York, NY 10023","40.7778264823318, -73.9825049309491",308,3.5,10023,italian
nTt5cLJVcmBdM640izladw,Carmentas Italian Specialties,"50 Starr St, Brooklyn, NY 11221","40.70114, -73.92677",150,4.5,11221,italian
ZIdfJ9a-tfo1LDhqp9w6TA,Frank's Pizzeria,"2823 Middletown Rd, Bronx, NY 10461","40.8435944773229, -73.8359653694324",122,4.5,10461,italian
zxNvP9A5gqJWg_2xQ8s43w,Pizza Classica,"89-89 Union Tpke, Glendale, NY 11385","40.706858, -73.855654",494,4.0,11385,italian
-WEs8Trhq6nZPMyTzrAn9Q,Da Noi Downtown Staten Island,"138 Fingerboard Rd, Staten Island, NY 10305","40.60687271199502, -74.0666761877208",105,4.0,10305,italian
SzH79XjUPoTYBnE3dybRsw,Della,"1238 Prospect Ave, Reeve Place, Brooklyn, NY 11218","40.65287, -73.97631",144,4.0,11218,italian
8jxLF66U2ZOoPYHs26JK6A,Valdari NYC,"214-26 41st Ave, New York, NY 11361","40.7636094, -73.7700076",75,4.0,11361,italian
NnHFtT6Bm8CXsJhBRi75Sg,Tombolino Ristorante,"356 Kimball Ave, Yonkers, NY 10704","40.91319, -73.85772",100,4.0,10704,italian
lPV6iE0515031Ofvoaespg,Bravo Pizza,"257 Park Ave S, New York, NY 10010","40.73863, -73.98727",138,3.0,10010,italian
ItyOhaRY5VeNAdK2liPEBg,Maria Restaurant,"11 Huguenot St, New Rochelle, NY 10801","40.9143109, -73.7736016",174,4.0,10801,italian
4QGn3I-ZvdFkxgEniosyuA,Jimmy's Trattoria,"45-73 Bell Blvd, Bayside, NY 11361","40.7585738, -73.7682438",181,4.0,11361,italian
q8LJHb_9UG46Lsg01GdBag,Local 92 - Soho,"244 Mulberry St, New York, NY 10012","40.72297, -73.99576",61,3.5,10012,italian
nTCFXqiQPTvDfnAxHfA64A,Trattoria Tra di Noi,"622 East 187th St, Bronx, NY 10458","40.85493, -73.8869",198,4.0,10458,italian
5Ucd5yN_VFlMkhG3QYV2Ng,Piu Bella,"79-16 21st Ave, East Elmhurst, NY 11370","40.770577, -73.890185",78,4.5,11370,italian
G-b9kvnRh0pLi4fsdcmwjg,Joseph's Restaurant,"3 Hanover Square, New York, NY 10004","40.70499, -74.00961",90,4.0,10004,italian
CmYpP-qt1YFDBrBjdPL97A,Amorina Cucina Rustica,"624 Vanderbilt Ave, Brooklyn, NY 11238","40.677558, -73.969207",244,4.0,11238,italian
jSrDUsCXkKqbBQ9sqDLFcg,Magna Restaurant,"3525 Farrington St, Flushing, NY 11354","40.76371, -73.831117",156,4.0,11354,italian
XpfXkHVqV6AeDpqZXpljOw,The Corner Lounge,"32 E 130th St, New York, NY 10037","40.80892, -73.93863",28,4.5,10037,italian
mwuM_V7y30ycCy0lLXEoFA,Serafina Italian Restaurant 38 Madison,"241 Madison Ave, New York, NY 10016","40.75005, -73.98113",14,3.5,10016,italian
syu8oCU9h3X9hfAE_lpADw,Terra Wine Bar,"225 W Broadway, New York, NY 10013","40.71920004564839, -74.00602289999999",421,3.5,10013,italian
EviCtput3aPEbHEVS4Ahuw,Felice - Montague,"84 Montague St, Brooklyn, NY 11201","40.69517, -73.9961",68,4.0,11201,italian
kMQ0IXs5mdjDeUvpWSHgRg,Il Mulino New York - Tribeca,"361 Greenwich St, New York, NY 10013","40.71904, -74.01016",54,4.0,10013,italian
q6ux26c-SfK-679y9lvVbw,Settepani,"196 Lenox Ave, New York, NY 10026","40.80435, -73.94766",286,3.5,10026,italian
Y0LXC1uwsfh5h2WWofjs3g,Pasta Louise,"1114 8th Ave, Brooklyn, NY 11215","40.6642062, -73.98072600173181",120,4.0,11215,italian
vRrVSB-LegwUwIxpkeRVtQ,Le Bernardin,"155 W 51st St, The Equitable Bldg, New York, NY 10019","40.761557, -73.981763",2925,4.5,10019,french
DGhWO1sUWydVeR5j5ZZaMw,La Grande Boucherie,"145 W 53rd St, New York, NY 10019","40.7626274, -73.98084109999999",2484,4.5,10019,french
DZaN3bNWfwcm__sNw5bvDg,Daniel,"60 E 65th St, New York, NY 10065","40.76678, -73.96757",1873,4.5,10065,french
nRO136GRieGtxz18uD61DA,Eleven Madison Park,"11 Madison Ave, New York, NY 10010","40.7416907417333, -73.9872074872255",2443,4.5,10010,french
pDwhlX9jNBGnjvyGR9jYWQ,Gabriel Kreuther,"41 W 42nd St, New York, NY 10036","40.754546, -73.982556",619,4.5,10036,french
tmzWZtu9Nimn7Hfas9XmcA,Quality Bistro,"120 W 55th St, New York, NY 10019","40.763183, -73.979118",342,4.0,10019,french
7N6Jle8ovxzAiiwwtE77Yw,Le Pavillon,"One Vanderbilt Ave, New York, NY 10017","40.75284533722524, -73.97848111104443",165,4.5,10017,french
PBUIaPtgnhmdHE3KHglK-g,Jean-Georges,"1 Central Park W, New York, NY 10023","40.7691122743293, -73.9814290717583",2004,4.0,10023,french
bEXTA_Gwo2oVg4gnFd9fNA,Ai Fiori,"400 5th Ave, Ste 2, New York, NY 10018","40.7500752, -73.9837835",1469,4.0,10018,french
1DfbZ0VsSCg9g1KILmnvzQ,Per Se,"10 Columbus Cir, Fl 4, New York, NY 10019","40.7681528889558, -73.9827629623657",1872,4.5,10019,french
8XHbZIKDQbXhyKIGiukVeQ,Boucherie Union Square,"225 Park Ave S, New York, NY 10003","40.73725824850519, -73.9882252705524",1432,4.5,10003,french
844H9r0tRQZmxiEtjeTW0A,The Bar Room at The Modern,"9 W 53rd St, New York, NY 10019","40.76094392400336, -73.97682308486881",560,4.0,10019,french
s3jou_L_LVYGkNHiuhjlew,Boucherie West Village,"99 7th Ave S, New York, NY 10014","40.733094394854035, -74.0028772",2277,4.5,10014,french
KIIYvTOc0Uv90aUHEGvoSg,La Grenouille,"3 E 52nd St, New York, NY 10022","40.75961, -73.97562",495,4.0,10022,french
xEDD2ScBU3jHhWxlMC7dkQ,Nougatine at Jean-Georges,"1 Central Park W, New York, NY 10023","40.76891, -73.98176",1253,4.0,10023,french
csVEpHy5KJoFvM1qp5XwLQ,Le Parisien,"163 East 33rd St, New York, NY 10016","40.7454079308793, -73.9791478306885",1055,4.0,10016,french
ETgJqJHV7BW6pIr9Ox74sA,Amélie,"22 W 8th St, New York, NY 10011","40.7327, -73.99766",2918,4.5,10011,french
I6optu9x0JAf8oT5lqJ8qw,The Blue Dog Cookhouse & Bar,"308 W 50th St, New York, NY 10019","40.76244, -73.98674",1518,4.0,10019,french
Gc7OVEIs4HodL4hw9U3C3w,Copinette,"891 1st Ave, New York, NY 10022","40.75407, -73.96623",226,4.0,10022,french
eoz2NahxyivVRs8Ll9Ljjg,Aldo Sohm Wine Bar,"151 W 51st St, New York, NY 10019","40.7613464555977, -73.9811449219513",280,4.0,10019,french
lu0XMmcPyFGvIgqRcbU_4g,Le Jardinier,"610 Lexington Ave, New York, NY 10022","40.7582033, -73.9713074",66,4.0,10022,french
CsdS-L70jLn-exz34j8h5Q,L'avenue at Saks,"8 East 50th St, New York, NY 10022","40.758267086090314, -73.9768371",147,4.0,10022,french
FON3TceJNsTC0I0mzBwOKg,FIG & OLIVE,"10 E 52nd St, New York, NY 10022","40.75938, -73.97558",1266,3.5,10022,french
V3dHB6xAdd8_dH7t481PAw,Steak Frites Bistro,"496 9th Ave, New York, NY 10018","40.75559939381978, -73.994415672668",109,4.5,10018,french
RQojRzAYA9Cq87PqwQq5yg,Deux Amis,"356 E 51st St, New York, NY 10022","40.7544765, -73.9660238",222,4.0,10022,french
UJDb0M1eF4KkxJdCTh67cw,Shun,"610 Lexington Ave, New York, NY 10022","40.758143, -73.971492",52,4.5,10022,french
oyxtaqfFZkP_vC0M6GfkbA,Chez Napoleon,"365 W 50th St, New York, NY 10019","40.763401615769176, -73.98839039938507",308,4.0,10019,french
bTyyPU8A4pz9dieLSZPMdA,Le Rivage,"340 W 46th St, New York, NY 10036","40.760238, -73.98959",596,4.0,10036,french
NMVRHrkdp68twl4CWo1I5A,Marseille,"630 9th Ave, New York, NY 10036","40.75994987476458, -73.99142128424079",1154,4.0,10036,french
HUEj_yVB1E2mNNxW5PqUtQ,Bistro Vendome,"405 East 58th St, New York, NY 10022","40.7588875, -73.961963",189,4.0,10022,french
11Nbr2oTRB5Uqi36L8if8g,The Consulate - Midtown,"44 W 56th St, New York, NY 10019","40.76309, -73.97661",53,4.5,10019,french
sBL7J7s4Rnul40-MB0hXbA,Perrine,"2 E 61st Street At Fifth Ave, Ground Floor, New York City, NY 10065","40.7653271962541, -73.97199900859833",119,4.0,10065,french
A8zppFZvBDGUKRSUrzJWMg,Chez Josephine,"414 W 42nd St, New York, NY 10036","40.758628289225705, -73.9935057781295",619,4.0,10036,french
UJe9_p6NEl0kA6xHVo5PKw,Amelie,"566 Amsterdam Ave, New York, NY 10024","40.78875, -73.97464",297,4.5,10024,french
m9zYRZFubncaWsQFIfNo5g,Loulou Petit Bistro & Speakeasy,"176 8th Ave, New York, NY 10011","40.742627091934104, -74.00005776653397",527,4.0,10011,french
gISZs8okQgFIpd-yz9aC4w,Café Henri,"1010 50th Ave, Long Island City, NY 11101","40.742559, -73.953697",786,4.0,11101,french
uuDvk4EsRUkeTj4jVKJOpw,Rue 57,"60 W 57th St, New York, NY 10019","40.7640285260993, -73.9770378404755",1306,3.5,10019,french
9w3zIx0-n7qPLQynU8saHA,AOC East,"1590 First Ave, New York, NY 10028","40.77469, -73.95075",212,4.0,10028,french
9f6chaCx20d1A0Abo6NzUw,Chateau 49 Bar A Vin,"924 2nd Ave, New York, NY 10022","40.75428, -73.9687299",150,4.0,10022,french
R-biStUvl2zuhIQFk40GsQ,OCabanon,"245 W 29th St, New York, NY 10001","40.7486725, -73.9945145",456,4.0,10001,french
cHvd_fnNqbcR4EdyodzGzw,Koloman,"16 W 29th St, New York, NY 10001","40.74569968921106, -73.9880941",102,4.5,10001,french
3gtheZvv3Or0YzWXIl3SJg,Benoit,"60 W 55th St, New York, NY 10019","40.7625640535871, -73.9772810679851",580,3.5,10019,french
fSQ3CCtFSJ2S8VXDi02-3Q,Cafe Luxembourg,"200 W 70th St, New York, NY 10023","40.77741, -73.98312",624,4.0,10023,french
iV-gnXSjT7vl71Z9pttVvw,La Bonne Soupe,"48 W 55th St, New York, NY 10019","40.7624, -73.97694",182,4.0,10019,french
obFs12x7mgYPGxgalBd22w,Le Coucou,"138 Lafayette St, New York, NY 10013","40.71909, -74.00013",705,4.0,10013,french
VpEy7E9fij06n7BRrzvEaw,Le Crocodile,"80 Wythe Ave, Brooklyn, NY 11249","40.72191, -73.957873",239,4.5,11249,french
3zbz9kLrLKHCBeGrNhMMGA,L'Accolade,"302 Bleecker St, New York, NY 10014","40.732484, -74.003915",158,4.5,10014,french
xtfKAP7X36CCZrJm_Ta6Cg,The Consulate,"519 Columbus Ave, New York, NY 10024","40.78586, -73.97242",296,4.0,10024,french
jqTCCgP1P0qv-ouHWynTjQ,Angelina,"1050 6th Ave, New York, NY 10018","40.75316, -73.98491",434,4.0,10018,french
K_RLEEEkMmlis5hteYlYUQ,Majorelle,"28 E 63rd St, New York, NY 10065","40.7657132, -73.9692137",92,4.5,10065,french
FiRB9Ek3Xo9JHwXgBYITYg,La Sirene,"558 Broome St, New York, NY 10013","40.7243642217227, -74.005708694458",1710,4.5,10013,french
PYcL2z9gHj6-ZTlViT9Nqw,Minetta Tavern,"113 Macdougal St, New York, NY 10012","40.7300047976758, -74.0006073834151",2455,4.0,10012,french
xQ445GaWVN5Aa3sFX9OoIg,Buvette,"42 Grove St, New York, NY 10014","40.732704, -74.00434640955953",2157,4.0,10014,french
cJREPXNhyznkLrKhjg9hoA,Tournesol,"5012 Vernon Blvd, Long Island City, NY 11101","40.74239, -73.95451",467,4.0,11101,french
kmcgUxWhwlbmC-FAMTEF2g,Cafe d’Alsace,"1703 2nd Ave, New York, NY 10128","40.77944541371249, -73.95089905459484",1378,4.0,10128,french
kzd10IXi3dTjoPw0TDj8tA,Osteria Nando,"1589 2nd Ave, New York, NY 10028","40.775666, -73.953649",196,4.0,10028,french
2P2yx60T04Te19tkRZE43w,Le Rock,"45 Rockefeller Plz, New York, NY 10111","40.75917649953854, -73.97818621997159",63,4.0,10111,french
7oAoNCxii09pyqLx8kH8GA,Essential By Christophe,"103 W 77th St, New York, NY 10024","40.78097128860562, -73.9766017",41,5.0,10024,french
bqhBU_iyHpaLlq0WSc5Nkw,Jean Claude 2,"1343 2nd Ave, New York, NY 10021","40.7680053710938, -73.9592895507812",202,4.0,10021,french
7flJeg5Tnc06cQQ7jnBtxg,Barnea Bistro,"211 E 46th St, New York, NY 10017","40.75314, -73.97179",65,4.5,10017,french
a0AvIH1UnFmqAXhZDEQtrw,Tocqueville,"1 E 15th St, New York, NY 10003","40.73668, -73.99271",387,4.0,10003,french
OppTOs3uBwOG29yF45lb8A,Mister French,"24 E 21st St, New York, NY 10010","40.7393774, -73.9889987",117,4.0,10010,french
dS2VNgvdLCAxImvcVBV6wA,Papillon Bistro & Bar,"22 E 54th St, New York, NY 10022","40.760463700357, -73.9742553564245",502,3.5,10022,french
CcxreLJbZsO6Z775-hMWpw,St Tropez West Village,"304 W 4th St, New York, NY 10014","40.73704, -74.00386",278,4.5,10014,french
KgpOYAG-r_eDsQXFXt0nnQ,Balthazar,"80 Spring St, New York, NY 10012","40.7226892950401, -73.9982149184027",3630,4.0,10012,french
mosd9Voq5Ws6k6Uduii_ww,Bar Boulud,"1900 Broadway, New York, NY 10023","40.77187270946036, -73.98185637239548",988,3.5,10023,french
xGQ26ijvBi9DKVVG7DQOlA,Le Moulin a Cafe,"1439 York Ave, New York, NY 10075","40.76981507188533, -73.9518785114284",402,4.0,10075,french
Bx9ufqCtxxdl2l6pT3J45g,Petrossian Boutique & Cafe,"911 7th Ave, New York, NY 10019","40.766026225434, -73.97945224279856",369,4.0,10019,french
8xYvp9j7j8RCRQGsiRRujQ,La Bergamote NYC,"177 9th Ave, New York, NY 10011","40.745044, -74.002863",403,4.0,10011,french
_FlytyN_g4CjBL14JvrjBw,Manny's Bistro,"225 Columbus Ave, New York, NY 10023","40.77622200801183, -73.97926749999999",67,4.0,10023,french
ZjU9qd-RR55cEEKufmdN5Q,Cathédrale Restaurant,"112 E 11th St, New York City, NY 10003","40.731516, -73.989501",448,4.0,10003,french
N66LlG3W6Tw5LhUtAE7h1w,Cafe Un Deux Trois,"123 W 44th St, New York, NY 10036","40.75667, -73.98414",704,3.5,10036,french
npiIhpcWePbVT3JYEcy3zg,Wayan,"20 Spring St, New York, NY 10012","40.7213813139202, -73.9950757664721",655,4.0,10012,french
flcy6dNr4s12PTv6VtBK9Q,LĒNA,"137 Eldridge St, New York, NY 10002","40.719135, -73.991758",225,4.5,10002,french
gtXP0CmOnBbgfnff7VXa7A,Pastis,"52 Gansevoort St, New York, NY 10014","40.73928, -74.00695",518,4.0,10014,french
EaNRl3vlDOsNF-gkCR5mBA,La Sirène-UWS,"416 Amsterdam Ave, New York, NY 10024","40.7838, -73.97806",126,4.0,10024,french
RP02PZPNdhfoL-TjOMiKVg,Table d'Hôte,"44 E 92nd St, New York, NY 10128","40.78447, -73.95581",171,4.0,10128,french
2VpurA2lb-q90nmALklNcA,Perry St,"176 Perry St, New York, NY 10014","40.73442, -74.00971",1004,4.0,10014,french
TGP5gbAgml0IDRLGCpFnCw,PMF Pardon My French,"103 Ave B, New York, NY 10009","40.724748, -73.981168",1126,4.0,10009,french
qLL_x4uzDHCgXd9lwaGxjw,Frevo,"48 W 8th St, New York, NY 10011","40.73313, -73.99867",85,4.5,10011,french
IVjpsmmsgc42k9K2RZR3Qg,Le Fond,"105 Norman Ave, Brooklyn, NY 11222","40.7258415222168, -73.9511032104492",174,4.5,11222,french
nBkSqOhZMa1A7Yk3q8VPaA,Dirty French New York,"180 Ludlow St, Ludlow Hotel, New York, NY 10002","40.721900475694234, -73.98718677852153",739,4.0,10002,french
lw4ZMgn-QBh_5W1ipNHjaw,La Goulue,"29 E 61st St, New York, NY 10065","40.76482082282401, -73.9699213",128,3.5,10065,french
aTFkjo0scqmOgsFF5kuGXg,Claudette,"24 5th Ave, New York, NY 10011","40.7331, -73.99596",521,4.0,10011,french
p6-X_mg5ETcUuV-X4RkPCg,Citroën,"931 Manhattan Ave, Brooklyn, NY 11222","40.7312, -73.95459",99,4.5,11222,french
PXTzmqJW7gbK-IkfKBEnFw,Cafe Triskell,"33-04 36th Ave, Astoria, NY 11106","40.7557027855819, -73.9280135680406",480,4.5,11106,french
y5b85IZGLxNdksDBFm1GBw,Gene's Restaurant,"73 W 11th St, New York, NY 10011","40.735408782959, -73.9977264404297",114,4.0,10011,french
5XQgZQF-5N94bkQ2d_PJIQ,Pascalou,"1308 Madison Ave, New York, NY 10128","40.78521, -73.95595",304,4.0,10128,french
uA0ua1WnE43E0PrQxni65g,Poulette Rotisserie,"790 9th Ave, New York, NY 10019","40.7648963928223, -73.9875030517578",189,4.0,10019,french
dwNmZYx74kAjTsk1hTVtjw,Maman,"114 W 41st St, New York, NY 10036","40.75446, -73.98554",117,4.0,10036,french
3V20VbC45XL4TBYTL9DrOg,David's Cafe,"110 St Marks Pl, New York, NY 10009","40.72695, -73.984328",260,4.0,10009,french
XDMtYVpUQag-uay9DHMm9A,Quatorze,"1578 1st Ave, New York, NY 10028","40.77433249323621, -73.9509927699736",90,4.0,10028,french
qOomR3AwClOGpV1HdqOTFg,Les Enfants de Boheme,"177 Henry St, New York, NY 10002","40.7136187, -73.9888503",343,4.5,10002,french
q-QEwZi32JCnjb7zbY-PQw,Soogil,"108 E 4th St, New York, NY 10003","40.72551, -73.98838",166,4.0,10003,french
OMv26_R8kaek1G7_QhBPkg,M. Wells,"43-15 Crescent St, Long Island City, NY 11101","40.748687950334634, -73.9423496466214",439,3.5,11101,french
50fWXrNECQQYght4ZWeBXQ,Taureau,"558 Broome St, New York, NY 10013","40.724525, -74.005652",605,4.5,10013,french
TQzGf4k3HXyMbnNkYKKQSw,Oxalis,"791 Washington Ave, Brooklyn, NY 11238","40.673109, -73.9626279",248,4.5,11238,french
CsZLG1VpdFAZiT_qRRmJ2A,Vin Sur Vingt,"1140 Broadway, New York, NY 10001","40.743927, -73.9887",182,4.0,10001,french
fAPkN79fe7Gjq7A6fj6s9Q,Bistro Eloise,"75-57 31st Ave, East Elmhurst, NY 11370","40.75878, -73.89165",298,4.5,11370,french
C6f_MQaRwIbJ8diailVaCA,L'Appart,"225 Liberty St, New York, NY 10281","40.712708, -74.015919",138,5.0,10281,french
0Q13lJ3OHXOuBVpN6jeTjw,Tartine,"253 W 11th St, New York, NY 10014","40.73635, -74.00346",1057,4.0,10014,french
qcvGRJT3QedXz7p3_CDmmA,Bel Ami,"30 E 68th St, New York, NY 10065","40.7689753, -73.9670732",256,4.0,10065,french
iexl39DYyy_76Xq3ExaJkQ,Excuse My French,"96 Orchard St, New York, NY 10002","40.718437, -73.989807",357,4.5,10002,french
j69WHdRCVQTypfe7hQWauw,Brasserie Cognac East,"963 Lexington Ave, New York, NY 10021","40.76911811325526, -73.96291345561302",162,3.5,10021,french
RKpp5WskkZmOjpJtRlbY9g,Poulette - Midtown East,"304 E 49th St, New York, NY 10017","40.75399389525648, -73.96858377397788",79,4.0,10017,french
Ps0cOZevNA1M9M5_z7W3oQ,Joseph Leonard,"170 Waverly Pl, New York, NY 10014","40.7336021670705, -74.001675412843",743,4.0,10014,french
LF2_slTY37P0Ua8vI4Hr5g,Bistro Les Amis,"180 Spring St, New York, NY 10012","40.724678, -74.002624",462,4.0,10012,french
BA6wd1pZTVu1DmrtiyTs8g,Raoul's Restaurant,"180 Prince St, New York, NY 10012","40.72615, -74.00216",644,4.0,10012,french
82wA_Vfg_eDckx23d3dA_g,Sel Rrose,"1 Delancey St, New York, NY 10002","40.7200099, -73.993839",621,4.0,10002,french
yNC4kI9Md0Csd6zqr3oeFw,The Mark Restaurant,"25 E 77th St, The Mark Hotel, New York, NY 10075","40.775354, -73.96333",360,3.0,10075,french
OwcGML0xYT-t4vmMthgOkA,Match 65 Brasserie,"29 E 65th St, New York, NY 10065","40.7673434, -73.9682993",280,3.5,10065,french
pV-f6jq8mqNWymbPyPNmzg,BOBO,"181 W 10th St, New York, NY 10014","40.734491115375064, -74.00249263261921",657,4.0,10014,french
WoZnkXZInggzgQM_LbDpGg,Le Baratin,"26 Greenwich Ave, New York, NY 10011","40.735025, -73.999857",263,4.0,10011,french
Knbn0h4MA1KX5Fv3eZfK4w,Nice Matin,"201 W 79th St, New York, NY 10024","40.78343707106175, -73.9784952",864,3.5,10024,french
IYDOX3EelsDWW3kWeoE_Zw,Chez Francis,"411 Park Ave S, New York, NY 10016","40.74362, -73.98365",49,4.0,10016,french
qEbQbYZxurnuVxDrNHQUJg,La Boite en Bois,"75 W 68th St, New York, NY 10023","40.7749214172363, -73.9802398681641",271,3.5,10023,french
uby3glEc0Brt9LAoCI0WTg,L’Express,"249 Park Ave S, New York, NY 10003","40.7381523, -73.9875849",918,3.5,10003,french
yvhhKv2CDjuJsC4ecG848g,Le Bilboquet,"20 E 60th St, New York, NY 10022","40.76381, -73.97058",255,3.0,10022,french
ar2xOWS0wl5yB60GH1uI5w,Chez Olivia,"29-11 23rd Ave, Astoria, NY 11105","40.774977, -73.913251",76,4.5,11105,french
P2CTp4xyaNCe2AXSiLeOSQ,The Odeon,"145 W Broadway, New York, NY 10013","40.71692, -74.00792",766,4.0,10013,french
TNymQn5Fb0GobRGbax1vRQ,Pergola Des Artistes,"252 W 46th St, New York, NY 10036","40.75926, -73.98729",123,3.5,10036,french
jt_mFVGnAcPx27vIz4o29A,Fig & Olive,"420 W 13th St, New York, NY 10014","40.74067, -74.00708",1469,3.5,10014,french
mjGdtrh0tX7I91GM9dlMNg,MIMI,"185 Sullivan St, New York, NY 10012","40.7283483, -74.0006612",173,4.0,10012,french
cQ7rW55QZOL3HJjh-nmtxw,S'Aimer,"338 W 46th St, New York, NY 10036","40.760196, -73.989517",11,4.5,10036,french
V69n3YrAs59GenGB2jLVrA,Orsay,"1057 Lexington Ave, New York, NY 10021","40.772384, -73.960433",352,3.5,10021,french
6AC4yhUdnh64zE6b5-n6OQ,Renaissance Harlem,"2245 Adam Clayton Powell, New York, NY 10027","40.813338, -73.944685",344,4.0,10027,french
ILwCoB-PD8n9ObGk_sac0A,Recette,"103 Havemeyer St, Brooklyn, NY 11211","40.71326399774355, -73.95637202012806",112,4.5,11211,french
49ST--X1jcIPzUIM1O3K6w,Mominette,"221 Knickerbocker Ave, Brooklyn, NY 11237","40.703252, -73.925889",781,4.0,11237,french
zV5u8sr2u9x_oxq7BNuKKw,Le Marais,"150 W 46th St, New York, NY 10036","40.758, -73.98429",337,3.0,10036,french
5LqclCP-RTj61-5QNo0jZw,Maison Harlem,"341 St Nicholas Ave, New York, NY 10027","40.8121862892803, -73.9516100875101",578,4.0,10027,french
nlmFAz_93gjSUfmvmv8Tog,Le Grainne Cafe,"183 9th Ave, New York, NY 10011","40.745404227461904, -74.0023805977763",677,4.0,10011,french
K6ik5ceZaea55wXnmHWz0Q,Bliss 46 Bistro,"43-46 46th St, Sunnyside, NY 11104","40.743589, -73.918805",242,4.0,11104,french
e4YHihk1HFJ1EB7oD7dKDw,Sel et Poivre,"853 Lexington Ave, New York, NY 10065","40.765595, -73.965433",162,3.5,10065,french
qfeCYi9MMD6I7jQLFqngPg,Cafe Centro,"MetLife Building, 200 Park Ave, New York, NY 10166","40.7540842395185, -73.9765333888855",160,3.5,10166,french
DEHWHskp2gSAkfdylc4SNA,Yatenga French Bistro & Bar,"2269 Adam Clayton Powell Jr Blvd, New York, NY 10030","40.8142691169743, -73.9441050339131",276,4.0,10030,french
zOTRYxeyHl1vRMyDkzGqog,Gaby Brasserie Francaise,"44 W 45th St, New York, NY 10036","40.75613, -73.98154",106,3.0,10036,french
3PabSEZ2ESexVFZznyozVw,Delice & Sarrasin,"178 West Houston St, New York, NY 10014","40.72888168752057, -74.00306821567528",541,4.0,10014,french
iQB37FNqD_G5_QMrp9ovnw,Jadis,"42 Rivington St, New York, NY 10002","40.7210234741789, -73.9910054106201",526,4.0,10002,french
8ofN8cBJd2oTmdbMzlY1zA,MAiSONETTA,"141 Lincoln Ave, Bronx, NY 10454","40.808704, -73.929127",59,4.5,10454,french
mBZUWdasmua9XOsWy8xdWA,Jacques,"206 E 85th St, Ste 204, New York, NY 10028","40.777824, -73.954143",262,3.5,10028,french
C2o3Iw-DXjoUJFgQIbiqkQ,BoCaphe,"222 Lafayette St, New York, NY 10012","40.722062, -73.997587",1730,4.0,10012,french
WBPbYPBrha8jxeUuqreYpQ,Bistro So,"530 Driggs Ave, Brooklyn, NY 11211","40.71755, -73.95603",40,4.5,11211,french
4yZzQKtaPJxSAxNUO20JcA,Mino Brasserie,"225 W 12th St, New York, NY 10011","40.7377938, -74.0016243",73,4.5,10011,french
ykTc4pZYEAY0Esd0yVFSOQ,Vin Sur Vingt,"66 W 84th St, New York, NY 10024","40.78492, -73.97291",72,4.5,10024,french
M6Eiyx9LXMetMUxsYe-fvw,Ponty Bistro,"2375 Adam Clayton Powell Blvd, New York, NY 10030","40.8175925, -73.9412695",495,4.0,10030,french
g5f6p9jfzB30Mhcu6d5OWA,Petite Boucherie,"14 Christopher St, New York, NY 10014","40.73382, -74.00042",293,4.5,10014,french
l2b6HJGarUxoeLnM9syTmg,Compagnie des Vins Surnaturels,"249 Ctr St, New York, NY 10013","40.7205157, -73.9981652",155,4.5,10013,french
FbGw2sPwZZlZuEndVpP2pQ,La Petite Joie,"577 Union Ave, Brooklyn, NY 11211","40.717711705769275, -73.9524272",44,4.5,11211,french
7uGPAk8ELYABSzZhXhj7tA,Le Gigot,"18 Cornelia St, New York, NY 10014","40.7314099, -74.00197",231,4.0,10014,french
RdjykuwofIdvPTwohJeulw,Maman,"12 W 48th St, New York, NY 10036","40.75754502006123, -73.9791089",131,3.5,10036,french
kMljfja7weqfl_lzspjzHA,Cafe Cluny,"284 W 12th St, New York, NY 10014","40.737385, -74.003966",838,3.5,10014,french
jzN5KHYtrM2rh58iHGVuVA,Levant on Smith,"223 Smith St, Brooklyn, NY 11201","40.68424, -73.99201",81,4.5,11201,french
PszZvrDqzgPpl6SQuk3K9Q,Endswell Bar & Bistro,"773 Fulton St, Brooklyn, NY 11217","40.68618, -73.97377",127,4.5,11217,french
mxDfu4bHwSXoCr3FRpyMsw,L'Antagoniste,"238 Malcolm X Blvd, Brooklyn, NY 11221","40.68501, -73.92961",335,4.5,11221,french
U8bfgo6nmR6g6RbERK8ECg,Maison Close,"15 Watts St, New York, NY 10013","40.72331, -74.00363",73,4.0,10013,french
